week_start,region_x,sub_region_x,country_name_x,city_name,completed_trips,completed_cash_trips,surged_trips,requests,sessions,driver_cancellations,rider_cancellations,unfulfilled_trips
2018/12/03,EMEA - MEA,SSA,Ghana,Sekondi-Takoradi,0,0,0,0,256,0,0,0
2019/04/22,EMEA - MEA,SSA,Ghana,Sekondi-Takoradi,0,0,0,0,0,0,0,0
2018/11/19,EMEA - MEA,SSA,Ghana,Sekondi-Takoradi,0,0,0,0,296,0,0,0
2019/02/04,EMEA - MEA,SSA,Ghana,Sekondi-Takoradi,0,0,0,0,315,0,0,0
2019/01/28,EMEA - MEA,SSA,Ghana,Sekondi-Takoradi,0,0,0,0,358,0,0,0
2019/03/25,EMEA - MEA,SSA,Ghana,Sekondi-Takoradi,0,0,0,0,337,0,0,0
2018/12/24,EMEA - MEA,SSA,Ghana,Sekondi-Takoradi,0,0,0,0,422,0,0,0
2019/03/04,EMEA - MEA,SSA,Ghana,Sekondi-Takoradi,0,0,0,0,337,0,0,0
2018/12/31,EMEA - MEA,SSA,Ghana,Sekondi-Takoradi,0,0,0,0,395,0,0,0
2019/02/25,EMEA - MEA,SSA,Ghana,Sekondi-Takoradi,0,0,0,0,312,0,0,0
2019/01/07,EMEA - MEA,SSA,Ghana,Sekondi-Takoradi,0,0,0,0,335,0,0,0
2019/04/15,EMEA - MEA,SSA,Ghana,Sekondi-Takoradi,0,0,0,0,159,0,0,0
2018/12/10,EMEA - MEA,SSA,Ghana,Sekondi-Takoradi,0,0,0,0,307,0,0,0
2019/02/18,EMEA - MEA,SSA,Ghana,Sekondi-Takoradi,0,0,0,0,283,0,0,0
2019/04/01,EMEA - MEA,SSA,Ghana,Sekondi-Takoradi,0,0,0,0,315,0,0,0
2019/03/11,EMEA - MEA,SSA,Ghana,Sekondi-Takoradi,0,0,0,0,329,0,0,0
2019/01/14,EMEA - MEA,SSA,Ghana,Sekondi-Takoradi,0,0,0,0,326,0,0,0
2019/03/18,EMEA - MEA,SSA,Ghana,Sekondi-Takoradi,0,0,0,0,319,0,0,0
2018/11/26,EMEA - MEA,SSA,Ghana,Sekondi-Takoradi,0,0,0,0,0,0,0,0
2019/01/21,EMEA - MEA,SSA,Ghana,Sekondi-Takoradi,0,0,0,0,360,0,0,0
2018/11/12,EMEA - MEA,SSA,Ghana,Sekondi-Takoradi,0,0,0,0,300,0,0,0
2018/11/05,EMEA - MEA,SSA,Ghana,Sekondi-Takoradi,0,0,0,0,294,0,0,0
2019/04/15,EMEA - WSE,Southwest Europe,Spain,Seville,4528,1087,1405,5151,8471,113,510,0
2019/04/22,EMEA - WSE,Southwest Europe,Spain,Seville,4402,853,498,5010,0,61,547,0
2019/02/18,EMEA - WSE,Southwest Europe,Spain,Seville,3235,582,687,3555,8626,42,279,0
2018/12/24,EMEA - WSE,Southwest Europe,Spain,Seville,2896,475,957,3594,9673,44,422,233
2019/04/01,EMEA - WSE,Southwest Europe,Spain,Seville,4291,941,1515,4865,12713,58,516,0
2018/12/10,EMEA - WSE,Southwest Europe,Spain,Seville,2531,337,630,2760,7930,35,194,0
2019/02/04,EMEA - WSE,Southwest Europe,Spain,Seville,3324,648,910,3725,8908,45,346,11
2018/12/31,EMEA - WSE,Southwest Europe,Spain,Seville,2866,433,1167,3274,9599,47,361,0
2019/02/25,EMEA - WSE,Southwest Europe,Spain,Seville,3191,667,445,3482,8714,39,252,0
2019/03/04,EMEA - WSE,Southwest Europe,Spain,Seville,3592,665,650,3935,9579,40,304,0
2019/01/07,EMEA - WSE,Southwest Europe,Spain,Seville,2333,363,241,2549,6364,31,185,0
2018/12/17,EMEA - WSE,Southwest Europe,Spain,Seville,2938,430,919,3239,8705,43,258,1
2019/02/11,EMEA - WSE,Southwest Europe,Spain,Seville,3300,670,888,3864,8984,49,478,37
2019/04/08,EMEA - WSE,Southwest Europe,Spain,Seville,4186,886,1068,4622,12930,60,376,0
2018/11/19,EMEA - WSE,Southwest Europe,Spain,Seville,2395,246,352,2673,7545,38,240,0
2018/11/05,EMEA - WSE,Southwest Europe,Spain,Seville,2139,176,260,2337,6351,26,172,0
2019/03/11,EMEA - WSE,Southwest Europe,Spain,Seville,3674,721,914,4024,9764,50,300,0
2018/11/12,EMEA - WSE,Southwest Europe,Spain,Seville,2242,236,258,2482,6569,30,210,0
2018/12/03,EMEA - WSE,Southwest Europe,Spain,Seville,2602,363,444,2834,5914,33,199,0
2019/01/14,EMEA - WSE,Southwest Europe,Spain,Seville,2328,387,452,2554,6829,28,198,0
2019/03/25,EMEA - WSE,Southwest Europe,Spain,Seville,3995,751,990,4352,10273,54,303,0
2019/01/28,EMEA - WSE,Southwest Europe,Spain,Seville,3023,567,818,3341,8793,40,278,0
2018/11/26,EMEA - WSE,Southwest Europe,Spain,Seville,2373,291,439,2592,23,32,186,0
2019/03/18,EMEA - WSE,Southwest Europe,Spain,Seville,3746,693,663,4050,9988,45,258,0
2019/01/21,EMEA - WSE,Southwest Europe,Spain,Seville,2640,466,392,2871,7972,26,205,1
2019/04/15,EMEA - MEA,MENA,United Arab Emirates,Sharjah,0,0,0,0,609,0,0,0
2019/04/22,EMEA - MEA,MENA,United Arab Emirates,Sharjah,0,0,0,0,0,0,0,0
2018/12/24,EMEA - MEA,Middle East,United Arab Emirates,Sharjah,0,0,0,0,1405,0,0,0
2019/02/18,EMEA - MEA,Middle East,United Arab Emirates,Sharjah,0,0,0,0,1172,0,0,0
2019/04/01,EMEA - MEA,Middle East,United Arab Emirates,Sharjah,0,0,0,0,1285,0,0,0
2019/02/04,EMEA - MEA,Middle East,United Arab Emirates,Sharjah,0,0,0,0,1230,0,0,0
2019/01/07,EMEA - MEA,Middle East,United Arab Emirates,Sharjah,0,0,0,0,1189,0,0,0
2019/03/11,EMEA - MEA,Middle East,United Arab Emirates,Sharjah,0,0,0,0,1184,0,0,0
2019/03/04,EMEA - MEA,Middle East,United Arab Emirates,Sharjah,0,0,0,0,1256,0,0,0
2018/12/10,EMEA - MEA,Middle East,United Arab Emirates,Sharjah,0,0,0,0,1245,0,0,0
2019/02/11,EMEA - MEA,Middle East,United Arab Emirates,Sharjah,0,0,0,0,1306,0,0,0
2019/04/08,EMEA - MEA,Middle East,United Arab Emirates,Sharjah,0,0,0,0,1217,0,0,0
2019/01/14,EMEA - MEA,Middle East,United Arab Emirates,Sharjah,0,0,0,0,1180,0,0,0
2018/12/31,EMEA - MEA,Middle East,United Arab Emirates,Sharjah,0,0,0,0,1421,0,0,0
2018/12/17,EMEA - MEA,Middle East,United Arab Emirates,Sharjah,0,0,0,0,1225,0,0,0
2019/02/25,EMEA - MEA,Middle East,United Arab Emirates,Sharjah,0,0,0,0,1226,0,0,0
2019/03/18,EMEA - MEA,Middle East,United Arab Emirates,Sharjah,0,0,0,0,1201,0,0,0
2019/01/21,EMEA - MEA,Middle East,United Arab Emirates,Sharjah,0,0,0,0,1224,0,0,0
2019/03/25,EMEA - MEA,Middle East,United Arab Emirates,Sharjah,0,0,0,0,1333,0,0,0
2019/01/28,EMEA - MEA,Middle East,United Arab Emirates,Sharjah,0,0,0,0,1248,0,0,0
2018/12/03,EMEA - MEA,Middle East,United Arab Emirates,Sharjah,0,0,0,0,1023,0,0,0
2018/11/05,EMEA - NEE,UKI,United Kingdom,Sheffield,9101,0,2902,10064,16470,232,655,77
2019/01/21,EMEA - NEE,UKI,United Kingdom,Sheffield,9208,0,2589,12507,18022,207,1900,1192
2019/03/04,EMEA - NEE,UKI,United Kingdom,Sheffield,10204,0,4866,12704,18824,172,1513,815
2019/03/18,EMEA - NEE,UKI,United Kingdom,Sheffield,9620,0,3279,11687,17503,142,1218,707
2019/01/07,EMEA - NEE,UKI,United Kingdom,Sheffield,7371,0,1429,8024,12917,157,455,41
2019/01/28,EMEA - NEE,UKI,United Kingdom,Sheffield,10030,0,4426,12880,19855,168,1705,977
2019/03/25,EMEA - NEE,UKI,United Kingdom,Sheffield,9852,0,3913,12066,16733,191,1326,698
2018/11/26,EMEA - NEE,UKI,United Kingdom,Sheffield,9588,0,3381,10704,0,214,798,104
2018/12/03,EMEA - NEE,UKI,United Kingdom,Sheffield,10128,0,4839,11324,18059,284,788,125
2019/02/04,EMEA - NEE,UKI,United Kingdom,Sheffield,9751,0,4185,12086,18166,157,1387,790
2019/04/01,EMEA - NEE,UKI,United Kingdom,Sheffield,10497,0,3655,11396,18328,201,633,66
2019/01/14,EMEA - NEE,UKI,United Kingdom,Sheffield,8161,0,2262,9746,15078,172,991,422
2019/03/11,EMEA - NEE,UKI,United Kingdom,Sheffield,10405,0,4883,13099,18411,163,1633,898
2018/11/19,EMEA - NEE,UKI,United Kingdom,Sheffield,9800,0,3443,12296,18993,184,1537,776
2018/12/10,EMEA - NEE,UKI,United Kingdom,Sheffield,10206,0,5279,11542,21309,273,834,230
2018/11/12,EMEA - NEE,UKI,United Kingdom,Sheffield,9078,0,2321,9962,16067,209,609,66
2019/04/08,EMEA - NEE,UKI,United Kingdom,Sheffield,8933,0,1900,9660,15624,152,517,57
2018/12/17,EMEA - NEE,UKI,United Kingdom,Sheffield,8348,0,2887,9281,16413,260,584,89
2019/02/11,EMEA - NEE,UKI,United Kingdom,Sheffield,9696,0,4111,10637,17648,152,714,76
2019/04/22,EMEA - NEE,UKI,United Kingdom,Sheffield,8783,0,2632,9588,0,147,597,61
2018/12/31,EMEA - NEE,UKI,United Kingdom,Sheffield,6799,0,1890,8463,13064,210,924,530
2019/02/25,EMEA - NEE,UKI,United Kingdom,Sheffield,9724,0,3995,11926,17960,174,1340,688
2019/02/18,EMEA - NEE,UKI,United Kingdom,Sheffield,9563,0,3573,10542,16687,174,663,142
2018/12/24,EMEA - NEE,UKI,United Kingdom,Sheffield,5869,0,930,6522,13222,196,377,80
2019/04/15,EMEA - NEE,UKI,United Kingdom,Sheffield,8654,0,1566,9375,6277,152,500,69
2019/02/04,EMEA - NEE,CEE,Poland,Silesia,5365,874,130,6222,14176,148,482,227
2019/04/01,EMEA - NEE,CEE,Poland,Silesia,5103,987,132,5901,13386,141,474,184
2018/12/10,EMEA - NEE,CEE,Poland,Silesia,5784,637,1463,6790,15688,229,696,81
2018/11/12,EMEA - NEE,CEE,Poland,Silesia,4343,270,484,4984,11746,158,435,48
2019/03/18,EMEA - NEE,CEE,Poland,Silesia,5200,920,80,5948,13463,136,452,161
2018/11/19,EMEA - NEE,CEE,Poland,Silesia,4375,298,526,5066,12229,153,475,63
2019/01/21,EMEA - NEE,CEE,Poland,Silesia,5160,790,139,5974,13432,139,459,216
2018/12/24,EMEA - NEE,CEE,Poland,Silesia,5023,789,1682,7064,18082,160,857,1024
2019/02/18,EMEA - NEE,CEE,Poland,Silesia,5517,883,111,6328,13838,144,498,170
2019/02/11,EMEA - NEE,CEE,Poland,Silesia,5482,926,130,6422,14768,157,561,223
2018/11/26,EMEA - NEE,CEE,Poland,Silesia,4809,586,806,6539,26,180,873,678
2019/04/15,EMEA - NEE,CEE,Poland,Silesia,4673,1127,209,5868,5476,126,643,427
2019/04/22,EMEA - NEE,CEE,Poland,Silesia,5500,1374,444,7327,0,169,954,704
2018/12/31,EMEA - NEE,CEE,Poland,Silesia,5268,982,1366,7102,15998,179,794,862
2019/02/25,EMEA - NEE,CEE,Poland,Silesia,6649,1100,640,8158,16653,163,878,468
2019/04/08,EMEA - NEE,CEE,Poland,Silesia,5502,1186,300,6720,14598,171,705,342
2018/12/17,EMEA - NEE,CEE,Poland,Silesia,5044,568,1020,6355,13215,164,734,413
2019/03/25,EMEA - NEE,CEE,Poland,Silesia,5100,943,115,5850,12391,140,446,165
2018/12/03,EMEA - NEE,CEE,Poland,Silesia,5595,794,1344,7510,13344,223,1002,690
2019/01/28,EMEA - NEE,CEE,Poland,Silesia,5171,723,138,5901,13243,140,428,161
2019/01/07,EMEA - NEE,CEE,Poland,Silesia,4845,700,259,5915,12670,138,597,335
2019/03/11,EMEA - NEE,CEE,Poland,Silesia,5548,1002,151,6549,13699,144,611,247
2019/01/14,EMEA - NEE,CEE,Poland,Silesia,5014,737,496,6040,13353,132,588,306
2019/03/04,EMEA - NEE,CEE,Poland,Silesia,5876,1112,463,7432,15500,155,863,539
2018/11/05,EMEA - NEE,CEE,Poland,Silesia,4372,281,785,5688,11922,143,730,443
2019/01/07,EMEA - NEE,CEE,Bulgaria,Sofia,0,0,0,0,257,0,0,0
2019/03/04,EMEA - NEE,CEE,Bulgaria,Sofia,0,0,0,0,301,0,0,0
2018/11/05,EMEA - NEE,CEE,Bulgaria,Sofia,0,0,0,0,282,0,0,0
2018/11/12,EMEA - NEE,CEE,Bulgaria,Sofia,0,0,0,0,327,0,0,0
2018/11/26,EMEA - NEE,CEE,Bulgaria,Sofia,0,0,0,0,2,0,0,0
2019/04/15,EMEA - NEE,CEE,Bulgaria,Sofia,0,0,0,0,183,0,0,0
2019/02/18,EMEA - NEE,CEE,Bulgaria,Sofia,0,0,0,0,275,0,0,0
2018/12/24,EMEA - NEE,CEE,Bulgaria,Sofia,0,0,0,0,302,0,0,0
2019/03/18,EMEA - NEE,CEE,Bulgaria,Sofia,0,0,0,0,293,0,0,0
2019/01/21,EMEA - NEE,CEE,Bulgaria,Sofia,0,0,0,0,292,0,0,0
2018/12/03,EMEA - NEE,CEE,Bulgaria,Sofia,0,0,0,0,251,0,0,0
2019/01/28,EMEA - NEE,CEE,Bulgaria,Sofia,0,0,0,0,295,0,0,0
2018/12/31,EMEA - NEE,CEE,Bulgaria,Sofia,0,0,0,0,281,0,0,0
2019/03/25,EMEA - NEE,CEE,Bulgaria,Sofia,0,0,0,0,304,0,0,0
2019/02/25,EMEA - NEE,CEE,Bulgaria,Sofia,0,0,0,0,273,0,0,0
2019/03/11,EMEA - NEE,CEE,Bulgaria,Sofia,0,0,0,0,310,0,0,0
2019/04/22,EMEA - NEE,CEE,Bulgaria,Sofia,0,0,0,0,0,0,0,0
2019/01/14,EMEA - NEE,CEE,Bulgaria,Sofia,0,0,0,0,269,0,0,0
2018/12/10,EMEA - NEE,CEE,Bulgaria,Sofia,0,0,0,0,280,0,0,0
2018/12/17,EMEA - NEE,CEE,Bulgaria,Sofia,0,0,0,0,294,0,0,0
2019/02/11,EMEA - NEE,CEE,Bulgaria,Sofia,0,0,0,0,293,0,0,0
2019/04/01,EMEA - NEE,CEE,Bulgaria,Sofia,0,0,0,0,311,0,0,0
2019/02/04,EMEA - NEE,CEE,Bulgaria,Sofia,0,0,0,0,304,0,0,0
2018/11/19,EMEA - NEE,CEE,Bulgaria,Sofia,0,0,0,0,329,0,0,0
2019/04/08,EMEA - NEE,CEE,Bulgaria,Sofia,0,0,0,0,336,0,0,0
2019/03/18,EMEA - NEE,UKI,United Kingdom,"South Coast, UK",12066,0,715,14407,24049,229,1296,817
2019/02/04,EMEA - NEE,UKI,United Kingdom,"South Coast, UK",12782,0,1466,16534,25978,246,2143,1364
2018/11/19,EMEA - NEE,UKI,United Kingdom,"South Coast, UK",11295,0,1347,14119,24335,226,1679,919
2018/12/17,EMEA - NEE,UKI,United Kingdom,"South Coast, UK",10751,0,3191,14201,25204,264,1946,1240
2019/04/01,EMEA - NEE,UKI,United Kingdom,"South Coast, UK",12588,0,846,15445,25165,251,1581,1025
2018/12/10,EMEA - NEE,UKI,United Kingdom,"South Coast, UK",13064,0,4541,17303,30333,310,2415,1514
2018/11/26,EMEA - NEE,UKI,United Kingdom,"South Coast, UK",12200,0,2600,16776,0,255,2542,1779
2019/01/21,EMEA - NEE,UKI,United Kingdom,"South Coast, UK",11691,0,1439,14577,24321,200,1710,976
2019/04/08,EMEA - NEE,UKI,United Kingdom,"South Coast, UK",11150,0,444,13254,22566,219,1088,798
2019/02/11,EMEA - NEE,UKI,United Kingdom,"South Coast, UK",12073,0,838,14624,23901,220,1526,806
2018/12/24,EMEA - NEE,UKI,United Kingdom,"South Coast, UK",7785,0,1523,8673,22449,198,566,125
2019/02/18,EMEA - NEE,UKI,United Kingdom,"South Coast, UK",11821,0,1016,14579,23350,225,1600,933
2019/03/25,EMEA - NEE,UKI,United Kingdom,"South Coast, UK",12787,0,1099,15976,24332,266,1749,1174
2018/12/03,EMEA - NEE,UKI,United Kingdom,"South Coast, UK",12322,0,3442,16260,23673,252,2247,1439
2019/01/28,EMEA - NEE,UKI,United Kingdom,"South Coast, UK",12675,0,2200,17197,27137,265,2560,1697
2018/11/05,EMEA - NEE,UKI,United Kingdom,"South Coast, UK",11283,0,2253,14910,23615,212,1999,1416
2019/04/15,EMEA - NEE,UKI,United Kingdom,"South Coast, UK",11126,0,920,13884,9295,214,1385,1159
2018/11/12,EMEA - NEE,UKI,United Kingdom,"South Coast, UK",10802,0,1293,13568,21828,206,1615,944
2019/02/25,EMEA - NEE,UKI,United Kingdom,"South Coast, UK",12716,0,1242,15787,25919,270,1678,1123
2019/04/22,EMEA - NEE,UKI,United Kingdom,"South Coast, UK",11061,0,1179,14340,0,220,1709,1351
2019/03/11,EMEA - NEE,UKI,United Kingdom,"South Coast, UK",12944,0,1197,15952,24906,254,1637,1117
2018/12/31,EMEA - NEE,UKI,United Kingdom,"South Coast, UK",8336,0,1735,10603,19265,197,1222,848
2019/01/14,EMEA - NEE,UKI,United Kingdom,"South Coast, UK",10066,0,873,11652,20601,169,1013,404
2019/01/07,EMEA - NEE,UKI,United Kingdom,"South Coast, UK",8794,0,624,10248,17841,166,904,385
2019/03/04,EMEA - NEE,UKI,United Kingdom,"South Coast, UK",12555,0,1250,15592,25726,253,1679,1106
2019/01/14,EMEA - NEE,UKI,United Kingdom,"South West, UK",14973,0,772,15974,30807,287,691,24
2019/03/11,EMEA - NEE,UKI,United Kingdom,"South West, UK",19769,0,2302,24919,40898,544,2694,1913
2018/11/05,EMEA - NEE,UKI,United Kingdom,"South West, UK",17779,0,3112,20539,35903,417,1680,664
2018/11/19,EMEA - NEE,UKI,United Kingdom,"South West, UK",17692,0,1447,19135,37569,425,975,44
2018/12/31,EMEA - NEE,UKI,United Kingdom,"South West, UK",14681,0,2578,17074,31233,380,1271,743
2019/01/28,EMEA - NEE,UKI,United Kingdom,"South West, UK",17437,0,2628,22697,39308,444,2685,2131
2018/11/12,EMEA - NEE,UKI,United Kingdom,"South West, UK",17192,0,1866,18670,34158,425,999,54
2019/04/22,EMEA - NEE,UKI,United Kingdom,"South West, UK",15726,0,581,17703,0,369,1126,481
2019/03/25,EMEA - NEE,UKI,United Kingdom,"South West, UK",18395,0,1079,20896,34516,397,1481,623
2018/12/03,EMEA - NEE,UKI,United Kingdom,"South West, UK",20853,0,6247,24481,39118,542,2126,961
2018/11/26,EMEA - NEE,UKI,United Kingdom,"South West, UK",19815,0,4265,23350,0,495,2035,1005
2019/02/25,EMEA - NEE,UKI,United Kingdom,"South West, UK",18861,0,2118,21830,39052,466,1709,794
2018/12/10,EMEA - NEE,UKI,United Kingdom,"South West, UK",21216,0,6698,24739,46420,629,2009,885
2019/04/01,EMEA - NEE,UKI,United Kingdom,"South West, UK",18472,0,1029,21284,37204,407,1747,658
2019/02/04,EMEA - NEE,UKI,United Kingdom,"South West, UK",18773,0,1976,21664,37898,409,1761,722
2019/03/04,EMEA - NEE,UKI,United Kingdom,"South West, UK",19122,0,1694,21906,38550,430,1634,721
2019/01/07,EMEA - NEE,UKI,United Kingdom,"South West, UK",12681,0,313,13808,25740,230,705,193
2019/03/18,EMEA - NEE,UKI,United Kingdom,"South West, UK",17471,0,633,19473,35316,355,1208,440
2019/01/21,EMEA - NEE,UKI,United Kingdom,"South West, UK",17655,0,1641,19111,36532,396,1001,59
2019/02/11,EMEA - NEE,UKI,United Kingdom,"South West, UK",18111,0,961,19552,35606,403,974,64
2018/12/17,EMEA - NEE,UKI,United Kingdom,"South West, UK",19218,0,3625,21965,40004,535,1558,654
2019/04/08,EMEA - NEE,UKI,United Kingdom,"South West, UK",16721,0,661,17986,34159,390,816,59
2019/04/15,EMEA - NEE,UKI,United Kingdom,"South West, UK",16536,0,615,17821,13376,371,844,71
2019/02/18,EMEA - NEE,UKI,United Kingdom,"South West, UK",18098,0,1346,20398,34757,417,1319,565
2018/12/24,EMEA - NEE,UKI,United Kingdom,"South West, UK",12365,0,788,14276,32525,307,1047,558
2019/01/14,EMEA - NEE,Nordics,Sweden,Stockholm,12209,0,2502,13750,27372,387,1012,141
2019/03/11,EMEA - NEE,Nordics,Sweden,Stockholm,14377,0,1630,16094,28932,473,1080,165
2018/11/05,EMEA - NEE,Nordics,Sweden,Stockholm,12731,0,2440,14638,26784,443,1254,211
2018/11/19,EMEA - NEE,Nordics,Sweden,Stockholm,13821,0,2941,16229,30662,579,1491,338
2019/02/25,EMEA - NEE,Nordics,Sweden,Stockholm,13797,0,1719,15524,30274,506,1063,158
2019/03/25,EMEA - NEE,Nordics,Sweden,Stockholm,15425,0,1515,18085,30022,617,1630,413
2019/01/28,EMEA - NEE,Nordics,Sweden,Stockholm,13652,0,4583,16397,32687,556,1645,544
2018/11/12,EMEA - NEE,Nordics,Sweden,Stockholm,12228,0,1445,13449,24812,398,769,56
2019/04/22,EMEA - NEE,Nordics,Sweden,Stockholm,14473,0,2089,17884,0,669,2107,634
2018/12/03,EMEA - NEE,Nordics,Sweden,Stockholm,14261,0,4091,16759,27627,553,1612,334
2018/12/31,EMEA - NEE,Nordics,Sweden,Stockholm,12269,0,3968,16353,29911,604,1958,1523
2019/02/04,EMEA - NEE,Nordics,Sweden,Stockholm,14313,0,4737,17569,34287,595,1998,663
2019/04/01,EMEA - NEE,Nordics,Sweden,Stockholm,14378,0,1127,16818,30666,534,1517,389
2018/12/10,EMEA - NEE,Nordics,Sweden,Stockholm,14307,0,3920,16598,32095,553,1468,270
2018/11/26,EMEA - NEE,Nordics,Sweden,Stockholm,14507,0,4103,17889,68,722,2067,594
2019/01/07,EMEA - NEE,Nordics,Sweden,Stockholm,10150,0,1274,11000,21949,285,538,26
2019/03/18,EMEA - NEE,Nordics,Sweden,Stockholm,14024,0,832,15759,29357,447,1103,185
2019/03/04,EMEA - NEE,Nordics,Sweden,Stockholm,15028,0,2839,17273,32953,588,1349,309
2019/01/21,EMEA - NEE,Nordics,Sweden,Stockholm,13783,0,4371,15724,31712,482,1266,193
2019/04/08,EMEA - NEE,Nordics,Sweden,Stockholm,15335,0,1965,18043,32442,595,1681,431
2018/12/24,EMEA - NEE,Nordics,Sweden,Stockholm,11871,0,1828,13788,30057,476,1172,270
2019/02/11,EMEA - NEE,Nordics,Sweden,Stockholm,13205,0,1521,14923,28227,419,1102,198
2018/12/17,EMEA - NEE,Nordics,Sweden,Stockholm,13343,0,2250,15080,27997,445,1174,117
2019/04/15,EMEA - NEE,Nordics,Sweden,Stockholm,11982,0,322,13407,11406,371,907,147
2019/02/18,EMEA - NEE,Nordics,Sweden,Stockholm,12563,0,950,14162,25818,431,970,199
2019/04/01,EMEA - NEE,UKI,United Kingdom,Stoke,2363,0,203,2641,5143,42,203,33
2019/02/04,EMEA - NEE,UKI,United Kingdom,Stoke,2098,0,292,2316,4582,37,161,21
2019/02/25,EMEA - NEE,UKI,United Kingdom,Stoke,2129,0,339,2339,4696,32,158,19
2019/02/18,EMEA - NEE,UKI,United Kingdom,Stoke,1971,0,192,2166,4306,41,139,14
2019/04/15,EMEA - NEE,UKI,United Kingdom,Stoke,1826,0,38,1999,1912,36,113,23
2018/12/24,EMEA - NEE,UKI,United Kingdom,Stoke,1416,0,141,1570,4142,26,104,25
2019/03/04,EMEA - NEE,UKI,United Kingdom,Stoke,2185,0,282,2385,4728,34,148,18
2018/12/17,EMEA - NEE,UKI,United Kingdom,Stoke,1635,0,353,1884,4308,42,175,33
2018/12/31,EMEA - NEE,UKI,United Kingdom,Stoke,1399,0,171,1561,3534,29,111,22
2019/04/22,EMEA - NEE,UKI,United Kingdom,Stoke,1958,0,69,2131,0,35,121,18
2018/12/10,EMEA - NEE,UKI,United Kingdom,Stoke,1739,0,452,1979,4675,46,166,28
2019/01/07,EMEA - NEE,UKI,United Kingdom,Stoke,1564,0,160,1694,3498,22,95,14
2019/02/11,EMEA - NEE,UKI,United Kingdom,Stoke,2069,0,230,2257,4499,30,139,19
2019/04/08,EMEA - NEE,UKI,United Kingdom,Stoke,1928,0,47,2103,4393,35,122,18
2018/11/19,EMEA - NEE,UKI,United Kingdom,Stoke,1594,0,263,1755,4050,28,118,16
2019/03/11,EMEA - NEE,UKI,United Kingdom,Stoke,2234,0,302,2476,4781,41,171,31
2018/11/12,EMEA - NEE,UKI,United Kingdom,Stoke,1544,0,280,1938,3773,25,248,121
2018/11/05,EMEA - NEE,UKI,United Kingdom,Stoke,1571,0,313,1979,3725,25,247,137
2019/01/14,EMEA - NEE,UKI,United Kingdom,Stoke,1732,0,349,1929,4287,30,145,23
2018/12/03,EMEA - NEE,UKI,United Kingdom,Stoke,1755,0,424,1987,3940,34,172,25
2019/01/28,EMEA - NEE,UKI,United Kingdom,Stoke,2006,0,340,2211,4723,33,151,20
2019/03/25,EMEA - NEE,UKI,United Kingdom,Stoke,2250,0,251,2486,4662,35,169,32
2019/03/18,EMEA - NEE,UKI,United Kingdom,Stoke,2061,0,192,2271,4516,35,151,24
2018/11/26,EMEA - NEE,UKI,United Kingdom,Stoke,1714,0,400,1914,0,35,147,18
2019/01/21,EMEA - NEE,UKI,United Kingdom,Stoke,1952,0,379,2476,4697,28,302,194
2018/12/31,EMEA - WSE,France & Switzerland & Austria,France,Strasbourg,1618,119,524,1902,4639,47,207,30
2019/02/11,EMEA - WSE,France & Switzerland & Austria,France,Strasbourg,1519,95,187,1714,3742,34,161,1
2019/01/07,EMEA - WSE,France & Switzerland & Austria,France,Strasbourg,1331,87,309,1526,3539,33,158,4
2019/02/25,EMEA - WSE,France & Switzerland & Austria,France,Strasbourg,1368,88,133,1516,3558,29,119,0
2019/01/14,EMEA - WSE,France & Switzerland & Austria,France,Strasbourg,1395,86,265,1582,3744,29,155,3
2019/02/18,EMEA - WSE,France & Switzerland & Austria,France,Strasbourg,1233,82,131,1370,3066,27,108,2
2019/04/08,EMEA - WSE,France & Switzerland & Austria,France,Strasbourg,1550,160,224,1771,3898,52,167,2
2018/12/17,EMEA - WSE,France & Switzerland & Austria,France,Strasbourg,1820,92,634,2067,4763,43,200,3
2019/03/04,EMEA - WSE,France & Switzerland & Austria,France,Strasbourg,1599,103,227,1793,4027,40,153,1
2019/04/22,EMEA - WSE,France & Switzerland & Austria,France,Strasbourg,1581,137,347,1821,0,43,194,3
2019/04/15,EMEA - WSE,France & Switzerland & Austria,France,Strasbourg,1543,128,159,1747,1862,46,156,2
2019/03/11,EMEA - WSE,France & Switzerland & Austria,France,Strasbourg,1662,111,231,1876,3897,40,173,1
2018/12/24,EMEA - WSE,France & Switzerland & Austria,France,Strasbourg,1637,125,292,1838,4853,39,160,3
2018/11/05,EMEA - WSE,France & Switzerland & Austria,France,Strasbourg,1288,88,144,1446,3218,29,129,1
2018/11/12,EMEA - WSE,France & Switzerland & Austria,France,Strasbourg,1487,85,289,1698,3664,36,171,4
2019/01/21,EMEA - WSE,France & Switzerland & Austria,France,Strasbourg,1380,95,227,1626,3732,31,194,22
2019/03/18,EMEA - WSE,France & Switzerland & Austria,France,Strasbourg,1474,126,134,1635,3698,28,132,0
2018/11/19,EMEA - WSE,France & Switzerland & Austria,France,Strasbourg,1417,76,278,1594,3880,27,148,2
2018/12/10,EMEA - WSE,France & Switzerland & Austria,France,Strasbourg,1985,104,701,2331,5700,52,281,14
2018/11/26,EMEA - WSE,France & Switzerland & Austria,France,Strasbourg,1512,82,344,1713,8,35,162,4
2019/04/01,EMEA - WSE,France & Switzerland & Austria,France,Strasbourg,1635,133,229,1854,4218,42,175,2
